level_0	index	SITEID	IT_STAFF	WIRELESS_USERS	INTERNET_USERS	DEVELOPERS	PCS	DESKTOPS	LAPTOPS	SERVERS	PRINTERS	COLOR_PRINTERS	MULTIFUNC_PRINTERS	STORAGE	EXTENSIONS	CALLCENTER_CALLERS	NETWORK_LINES	ROUTERS
188822	188822	208068177	0	1	5 to 9	0	7	4	3	0	3	0	0	50 to 100 TB	0	0	3	0
188825	188825	208068306	0	1	1 to 4	0	7	6	1	0	2	0	0	25 to 50 TB	0	0	2	0
188826	188826	208068312	0	3	5 to 9	0	6	5	1	1	3	0	0	1 to 10 TB	0	0	2	0
188831	188831	208068471	0	1	1 to 4	0	5	4	1	0	2	0	0	10 to 25 TB	0	0	2	0
188998	188998	208068478		1	1 to 4	0	183	157	26	48	34	0	0	100 to 500 TB	0	0	2	0
189011	189011	208068840		7	10 to 24	0	21	16	5	2	5	0	0	100 to 500 TB	0	0	3	0
189012	189012	208068893	1 to 4	11	25 to 49	0	22	17	5	2	5	0	0	10 to 25 TB	0	0	4	0
189013	189013	208068895	0	6	10 to 24	0	18	13	5	2	5	0	0	100 to 500 TB	0	0	4	0
189014	189014	208068909	1 to 4	10	10 to 24	0	20	14	6	2	5	0	0	1 to 10 TB	0	0	3	0
189018	189018	208068968	1 to 4	6	10 to 24	0	17	11	6	3	4	0	0	100 to 500 TB	0	0	4	0
189037	189037	208069391	1 to 4	3	5 to 9	0	18	16	2	2	4	0	0	50 to 100 TB	0	0	2	0
189041	189041	208069554	0	2	1 to 4	0	8	6	2	0	2	0	0	1 to 10 TB	0	0	2	0
189049	189049	208069785		3	5 to 9	0	69	61	8	3	14	0	0	50 to 100 TB	0	0	3	0
189105	189105	208069874	0	4	10 to 24	0	17	13	4	1	5	0	0	10 to 25 TB	0	0	3	0
189107	189107	208069909	1 to 4	12	25 to 49	0	38	28	10	4	7	0	0	10 to 25 TB	0	0	3	0
189118	189118	208070202	1 to 4	13	25 to 49	0	27	19	8	3	6	0	0	500 TB to 1 PB	0	0	4	0
189136	189136	208070534	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
189144	189144	208070884	0	3	10 to 24	0	7	5	2	1	2	0	0	10 to 25 TB	0	0	3	0
189145	189145	208070898	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	2	0
189149	189149	208070966	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	2	0
189152	189152	208071002	0	3	5 to 9	0	7	4	3	0	2	0	0	100 to 500 TB	0	0	3	0
189156	189156	208071058	0	1	1 to 4	0	6	5	1	0	2	0	0	10 to 25 TB	0	0	2	0
189159	189159	208071148	0	1	1 to 4	0	7	6	1	0	2	0	0	25 to 50 TB	0	0	2	0
189167	189167	208071315	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	2	0
189178	189178	208071496	1 to 4	5	5 to 9	0	14	9	5	2	3	0	0	100 to 500 TB	0	0	2	0
189193	189193	208071841	0	1	1 to 4	0	7	6	1	0	2	0	0	25 to 50 TB	0	0	2	0
189194	189194	208071869		1	1 to 4	0	13	11	2	3	3	0	0	50 to 100 TB	0	0	2	0
189196	189196	208071936	1 to 4	11	10 to 24	0	29	25	4	6	5	0	0	50 to 100 TB	0	0	4	0
190612	190612	208072355	0	16	50 to 99	0	140	119	21	21	31	0	0	100 to 500 TB	0	0	4	0
190614	190614	208072403	1 to 4	5	5 to 9	0	17	13	4	3	5	0	0	1 to 10 TB	0	0	3	0
190616	190616	208072444	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
190617	190617	208072447	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	2	0
190618	190618	208072462		1	1 to 4	0	19	16	3	3	4	0	0	50 to 100 TB	0	0	2	0
190625	190625	208072883	0	1	1 to 4	0	5	4	1	0	2	0	0	10 to 25 TB	0	0	2	0
190628	190628	208072932	1 to 4	3	5 to 9	0	9	7	2	1	2	0	0	1 to 10 TB	0	0	3	0
190630	190630	208072958	0	3	10 to 24	0	8	6	2	1	2	0	0	1 to 10 TB	0	0	3	0
190632	190632	208073020	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
190639	190639	208073208	1 to 4	3	10 to 24	0	29	25	4	7	5	0	0	100 to 500 TB	0	0	4	0
190640	190640	208073242	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
190641	190641	208073244	1 to 4	1	5 to 9	0	11	9	2	2	3	0	0	50 to 100 TB	0	0	3	0
190643	190643	208073259	0	1	5 to 9	0	9	7	2	0	2	0	0	25 to 50 TB	0	0	3	0
190654	190654	208073491	5 to 9	16	50 to 99	0	134	111	23	12	23	0	0	100 to 500 TB	0	0	6	0
191626	191626	208075002	0	3	5 to 9	0	5	4	1	0	2	0	0	1 to 10 TB	0	0	2	0
191627	191627	208075118	1 to 4	2	1 to 4	0	23	18	5	2	6	0	0	1 to 10 TB	0	0	2	0
191642	191642	208075587	1 to 4	2	5 to 9	0	12	11	1	1	3	0	0	50 to 100 TB	0	0	2	0
191645	191645	208075684	0	3	1 to 4	0	10	7	3	0	4	0	0	50 to 100 TB	0	0	3	0
191770	191770	208121637	0	0			15	13	2	0	3	0	0	50 to 100 TB	0	0	0	0
191778	191778	208121786	1 to 4	0			63	43	20	14	6	0	0	50 to 100 TB	0	0	0	0
191783	191783	208121847	0	0			5	3	2	0	2	0	0	25 to 50 TB	0	0	0	0
191792	191792	208121902	1 to 4	0			14	11	3	4	3	0	0	100 to 500 TB	0	0	0	0
191796	191796	208121925	1 to 4	0			11	9	2	3	3	0	0	100 to 500 TB	0	0	0	0
191798	191798	208121950	0	0			7	4	3	0	2	0	0	100 to 500 TB	0	0	0	0
191799	191799	208121974	0	0			8	6	2	1	3	0	0	25 to 50 TB	0	0	0	0
191801	191801	208121983	0	0			8	7	1	0	3	0	0	1 to 10 TB	0	0	0	0
191803	191803	208122020	0	0			10	7	3	1	3	0	0	25 to 50 TB	0	0	0	0
191804	191804	208122024	1 to 4	0			13	9	4	2	3	0	0	100 to 500 TB	0	0	0	0
191805	191805	208122057	0	0			17	12	5	3	3	0	0	1 to 10 TB	0	0	0	0
191809	191809	208122081	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
191814	191814	208122169	0	0			1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
191935	191935	208076094	0	30	50 to 99	0	9	5	4	0	2	0	0	100 to 500 TB	0	0	6	0
191937	191937	208076111	0	4	5 to 9	0	11	7	4	2	3	0	0	100 to 500 TB	0	0	3	0
191943	191943	208076173	1 to 4	4	10 to 24	0	16	13	3	2	4	0	0	10 to 25 TB	0	0	4	0
191952	191952	208076591	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	2	0
191954	191954	208076596	0	3	5 to 9	0	16	12	4	1	5	0	0	10 to 25 TB	0	0	2	0
191956	191956	208076630	1 to 4	7	10 to 24	0	18	13	5	2	4	0	0	1 to 10 TB	0	0	3	0
191974	191974	208076939	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
191976	191976	208076981	1 to 4	3	5 to 9	0	10	7	3	2	4	0	0	1 to 10 TB	0	0	2	0
191978	191978	208076999	1 to 4	2	5 to 9	0	13	10	3	2	4	0	0	1 to 10 TB	0	0	3	0
192154	192154	208122276	1 to 4	0			56	47	9	13	9	0	0	100 to 500 TB	0	0	0	0
192186	192186	208122939	0	0			13	10	3	1	4	0	0	10 to 25 TB	0	0	0	0
192190	192190	208122997	0	0			1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
192195	192195	208123048	1 to 4	0			64	55	9	9	14	0	0	50 to 100 TB	0	0	0	0
192197	192197	208123085	0	0			8	7	1	0	3	0	0	1 to 10 TB	0	0	0	0
192201	192201	208123189	0	0			9	8	1	1	3	0	0	1 to 10 TB	0	0	0	0
192202	192202	208123221	1 to 4	0			60	41	19	14	6	0	0	50 to 100 TB	0	0	0	0
192206	192206	208123309	0	0			8	4	4	0	2	0	0	100 to 500 TB	0	0	0	0
192261	192261	208077079		5	5 to 9	0	80	59	21	13	17	0	0	25 to 50 TB	0	0	3	0
192263	192263	208077100	1 to 4	3	5 to 9	0	9	8	1	1	3	0	0	10 to 25 TB	0	0	2	0
192312	192312	208078100	0	6	25 to 49	0	49	36	13	3	9	0	0	25 to 50 TB	0	0	3	0
192487	192487	208123422	1 to 4	0			12	10	2	1	3	0	0	10 to 25 TB	0	0	0	0
192488	192488	208123426	0	0			8	5	3	1	3	0	0	50 to 100 TB	0	0	0	0
192496	192496	208123582	0	0			8	5	3	1	3	0	0	100 to 500 TB	0	0	0	0
192498	192498	208123599	0	0			6	3	3	0	2	0	0	100 to 500 TB	0	0	0	0
192501	192501	208123736	0	0			4	3	1	0	2	0	0	1 to 10 TB	0	0	0	0
192502	192502	208123747	0	0			6	5	1	0	2	0	0	1 to 10 TB	0	0	0	0
192507	192507	208123817	1 to 4	0			18	14	4	2	4	0	0	10 to 25 TB	0	0	0	0
192508	192508	208123820	0	0			16	14	2	2	5	0	0	1 to 10 TB	0	0	0	0
192511	192511	208123853	0	0			8	6	2	0	2	0	0	50 to 100 TB	0	0	0	0
192516	192516	208124032	0	0			10	7	3	1	3	0	0	100 to 500 TB	0	0	0	0
192525	192525	208124109	1 to 4	0			49	42	7	7	12	0	0	25 to 50 TB	0	0	0	0
192529	192529	208124150	100 to 249	0			1692	1395	297	223	359	0	0	1 PB to 3 PB	0	0	0	0
192602	192602	208078400	0	9	50 to 99	0	75	55	20	4	12	0	0	50 to 100 TB	0	0	3	0
192604	192604	208078427	0	9	50 to 99	0	74	54	20	3	12	0	0	50 to 100 TB	0	0	3	0
192610	192610	208078520	1 to 4	5	25 to 49	0	37	27	10	2	7	0	0	25 to 50 TB	0	0	2	0
192611	192611	208078586	0	9	50 to 99	0	75	55	20	4	12	0	0	50 to 100 TB	0	0	3	0
192612	192612	208078588	0	8	25 to 49	0	62	46	16	3	9	0	0	25 to 50 TB	0	0	3	0
192615	192615	208078616	0	3	10 to 24	0	25	18	7	2	6	0	0	10 to 25 TB	0	0	2	0
192616	192616	208078618	1 to 4	5	25 to 49	0	37	27	10	2	7	0	0	25 to 50 TB	0	0	2	0
192627	192627	208078882	1 to 4	4	5 to 9	0	11	8	3	1	4	0	0	1 to 10 TB	0	0	2	0
192628	192628	208078899	0	9	10 to 24	0	22	16	6	2	6	0	0	100 to 500 TB	0	0	3	0
192631	192631	208078992	0	4	10 to 24	0	40	32	8	4	9	0	0	10 to 25 TB	0	0	3	0
192637	192637	208079269	50 to 99	324	500 to 999	0	892	547	345	204	143	0	0	1 PB to 3 PB	0	0	10	0
192919	192919	208079405	1 to 4	5	5 to 9	0	13	10	3	2	4	0	0	1 to 10 TB	0	0	3	0
192924	192924	208079595	0	7	25 to 49	0	31	23	8	1	7	0	0	25 to 50 TB	0	0	3	0
192946	192946	208080090	1 to 4	2	10 to 24	0	18	15	3	4	4	0	0	50 to 100 TB	0	0	3	0
192947	192947	208080102	1 to 4	1	5 to 9	0	12	10	2	2	3	0	0	50 to 100 TB	0	0	3	0
192956	192956	208080307	10 to 24	15	50 to 99	0	66	58	8	8	14	0	0	50 to 100 TB	0	0	6	0
192967	192967	208080690	1 to 4	15	25 to 49	0	53	39	14	6	9	0	0	10 to 25 TB	0	0	6	0
194205	194205	208080813	0	6	10 to 24	0	13	9	4	2	3	0	0	50 to 100 TB	0	0	3	0
194206	194206	208080846	0	2	1 to 4	0	7	4	3	0	3	0	0	50 to 100 TB	0	0	2	0
194215	194215	208081030	1 to 4	6	10 to 24	0	40	27	13	9	5	0	0	50 to 100 TB	0	0	3	0
194223	194223	208081207	1 to 4	1	1 to 4	0	31	22	9	3	7	0	0	1 to 10 TB	0	0	2	0
194228	194228	208081367	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	3	0
194229	194229	208081372		4	10 to 24	0	59	50	9	11	9	0	0	100 to 500 TB	0	0	4	0
194234	194234	208081543	0	2	5 to 9	0	11	8	3	1	3	0	0	100 to 500 TB	0	0	3	0
194251	194251	208082165	0	5	10 to 24	0	12	9	3	1	4	0	0	1 to 10 TB	0	0	3	0
194252	194252	208082202	0	11	25 to 49	0	25	18	7	2	6	0	0	100 to 500 TB	0	0	4	0
194368	194368	208082471	1 to 4	10	10 to 24	0	26	17	9	3	6	0	0	100 to 500 TB	0	0	4	0
194374	194374	208082618	1 to 4	6	10 to 24	0	22	16	6	2	6	0	0	10 to 25 TB	0	0	4	0
194375	194375	208082648	1 to 4	20	25 to 49	0	37	24	13	4	6	0	0	100 to 500 TB	0	0	5	0
194378	194378	208082698		9	10 to 24	0	234	160	74	23	51	0	0	500 TB to 1 PB	0	0	3	0
194384	194384	208082887	1 to 4	7	25 to 49	0	53	40	13	5	10	0	0	100 to 500 TB	0	0	4	0
194386	194386	208082930	0	1	1 to 4	0	4	3	1	0	2	0	0	10 to 25 TB	0	0	2	0
194393	194393	208083766	0	3	5 to 9	0	7	5	2	0	3	0	0	50 to 100 TB	0	0	3	0
194394	194394	208083776	0	4	10 to 24	0	20	15	5	2	5	0	0	10 to 25 TB	0	0	3	0
194395	194395	208083779	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	2	0
194405	194405	208084176	1 to 4	5	5 to 9	0	14	9	5	2	3	0	0	100 to 500 TB	0	0	3	0
194410	194410	208084351	1 to 4	13	50 to 99	0	116	85	31	7	18	0	0	100 to 500 TB	0	0	3	0
194411	194411	208084389	0	2	1 to 4	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
194429	194429	208085228	0	4	5 to 9	0	4	3	1	0	2	0	0	1 to 10 TB	0	0	3	0
194438	194438	208085487	1 to 4	6	10 to 24	0	16	11	5	2	5	0	0	100 to 500 TB	0	0	3	0
194459	194459	208086160	1 to 4	10	25 to 49	0	55	41	14	7	10	0	0	10 to 25 TB	0	0	4	0
194460	194460	208086166		1	1 to 4	0	9	8	1	2	3	0	0	25 to 50 TB	0	0	2	0
194471	194471	208086496	0	3	1 to 4	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	3	0
194486	194486	208087351	1 to 4	0		0	28	18	10	4	6	0	0	100 to 500 TB	0	0	3	0
194489	194489	208087397	0	1	1 to 4	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	3	0
194520	194520	208088587	1 to 4	18	50 to 99	0	61	45	16	7	11	0	0	10 to 25 TB	0	0	5	0
194535	194535	208089132	1 to 4	2	10 to 24	0	22	19	3	5	4	0	0	50 to 100 TB	0	0	4	0
194539	194539	208089217	1 to 4	2	5 to 9	0	17	14	3	3	4	0	0	50 to 100 TB	0	0	3	0
194541	194541	208089249	0	5	10 to 24	0	24	18	6	2	6	0	0	10 to 25 TB	0	0	3	0
194551	194551	208089747	0	4	10 to 24	0	16	12	4	1	5	0	0	10 to 25 TB	0	0	3	0
194558	194558	208090031	0	2	5 to 9	0	6	5	1	0	2	0	0	1 to 10 TB	0	0	2	0
194561	194561	208090186	0	1	1 to 4	0	7	5	2	1	2	0	0	1 to 10 TB	0	0	2	0
194563	194563	208090414	0	5	10 to 24	0	7	4	3	0	2	0	0	100 to 500 TB	0	0	3	0
194564	194564	208090460	0	2	1 to 4	0	8	6	2	0	2	0	0	1 to 10 TB	0	0	2	0
194565	194565	208090556	0	2	1 to 4	0	7	5	2	0	2	0	0	1 to 10 TB	0	0	2	0
194571	194571	208090927	1 to 4	12	25 to 49	0	66	53	13	11	10	0	0	100 to 500 TB	0	0	5	0
194572	194572	208090964	1 to 4	3	5 to 9	0	26	17	9	3	5	0	0	100 to 500 TB	0	0	3	0
194574	194574	208091120	1 to 4	7	25 to 49	0	29	21	8	2	7	0	0	25 to 50 TB	0	0	3	0
194578	194578	208091357	0	3	5 to 9	0	10	7	3	2	3	0	0	100 to 500 TB	0	0	2	0
194579	194579	208091411	1 to 4	12	25 to 49	0	32	21	11	5	6	0	0	100 to 500 TB	0	0	3	0
194580	194580	208091412	1 to 4	9	10 to 24	0	19	13	6	2	4	0	0	100 to 500 TB	0	0	4	0
194581	194581	208091456	1 to 4	6	10 to 24	0	25	19	6	3	6	0	0	10 to 25 TB	0	0	4	0
194591	194591	208092244	1 to 4	0	25 to 49	0	54	40	14	4	9	0	0	50 to 100 TB	0	0	0	0
194592	194592	208092249	0	8	10 to 24	0	12	8	4	1	4	0	0	50 to 100 TB	0	0	2	0
194596	194596	208092440	1 to 4	1	5 to 9	0	21	19	2	2	4	0	0	50 to 100 TB	0	0	3	0
194597	194597	208092484	0	5	10 to 24	0	13	10	3	1	4	0	0	1 to 10 TB	0	0	4	0
194616	194616	208093516	0	1	1 to 4	0	6	4	2	0	2	0	0	100 to 500 TB	0	0	2	0
194622	194622	208093676	0	1	5 to 9	0	23	19	4	7	9	0	0	25 to 50 TB	0	0	2	0
194624	194624	208093727	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	2	0
194642	194642	208094279	0	1	1 to 4	0	12	10	2	0	3	0	0	50 to 100 TB	0	0	2	0
194648	194648	208094672	1 to 4	3	10 to 24	0	29	22	7	3	6	0	0	50 to 100 TB	0	0	3	0
194651	194651	208094846	0	8	10 to 24	0	12	8	4	1	4	0	0	50 to 100 TB	0	0	2	0
194655	194655	208094908	0	6	10 to 24	0	18	13	5	2	5	0	0	100 to 500 TB	0	0	4	0
194656	194656	208094927	0	9	10 to 24	0	19	14	5	2	5	0	0	100 to 500 TB	0	0	3	0
194675	194675	208095444	0	1	1 to 4	0	7	4	3	0	2	0	0	100 to 500 TB	0	0	2	0
194679	194679	208095480	0	13	10 to 24	0	41	27	14	3	9	0	0	100 to 500 TB	0	0	3	0
194689	194689	208095853	0	2	1 to 4	0	6	4	2	0	3	0	0	50 to 100 TB	0	0	2	0
194695	194695	208095997	10 to 24	61	100 to 249	0	232	144	88	61	36	0	0	1 PB to 3 PB	0	0	6	0
194705	194705	208096375	0	13	25 to 49	0	9	8	1	1	4	0	0	1 to 10 TB	0	0	5	0
194711	194711	208096675	1 to 4	1	5 to 9	0	14	12	2	2	3	0	0	50 to 100 TB	0	0	2	0
194716	194716	208096769	1 to 4	12	25 to 49	0	41	27	14	8	7	0	0	1 PB to 3 PB	0	0	3	0
194717	194717	208096881	1 to 4	2	5 to 9	0	12	11	1	1	3	0	0	50 to 100 TB	0	0	2	0
194718	194718	208096952	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	3	0
194721	194721	208096998	50 to 99	67	250 to 499	0	582	414	168	133	72	0	0	100 to 500 TB	0	0	18	0
194723	194723	208097005	1 to 4	14	50 to 99	0	90	73	17	16	13	0	0	500 TB to 1 PB	0	0	6	0
194725	194725	208097153	1 to 4	10	25 to 49	0	37	27	10	5	7	0	0	10 to 25 TB	0	0	3	0
194728	194728	208097364	0	2	5 to 9	0	8	6	2	1	3	0	0	50 to 100 TB	0	0	2	0
194737	194737	208097707	0	3	10 to 24	0	43	33	10	8	11	0	0	100 to 500 TB	0	0	3	0
194740	194740	208097779	1 to 4	16	25 to 49	0	59	48	11	6	14	0	0	25 to 50 TB	0	0	4	0
194742	194742	208097838	0	2	5 to 9	0	8	4	4	0	2	0	0	100 to 500 TB	0	0	3	0
194748	194748	208097990	0	1	5 to 9	0	9	7	2	0	2	0	0	25 to 50 TB	0	0	2	0
194750	194750	208098145	1 to 4	8	10 to 24	0	28	18	10	5	6	0	0	500 TB to 1 PB	0	0	5	0
194754	194754	208098291	0	2	1 to 4	0	7	4	3	0	2	0	0	100 to 500 TB	0	0	2	0
194760	194760	208098539	1 to 4	7	10 to 24	0	18	13	5	2	6	0	0	10 to 25 TB	0	0	4	0
194761	194761	208098584	1 to 4	3	5 to 9	0	15	10	5	2	3	0	0	100 to 500 TB	0	0	3	0
194763	194763	208098667	0	4	5 to 9	0	9	7	2	1	3	0	0	100 to 500 TB	0	0	3	0
194764	194764	208098681	1 to 4	17	25 to 49	0	43	29	14	7	5	0	0	100 to 500 TB	0	0	4	0
194765	194765	208098708	1 to 4	5	10 to 24	0	16	13	3	2	4	0	0	50 to 100 TB	0	0	3	0
194769	194769	208098920	0	6	5 to 9	0	12	8	4	2	3	0	0	100 to 500 TB	0	0	2	0
194775	194775	208099247	1 to 4	5	10 to 24	0	14	9	5	2	3	0	0	100 to 500 TB	0	0	2	0
194776	194776	208099302	5 to 9	3	5 to 9	0	89	55	34	9	13	0	0	100 to 500 TB	0	0	3	0
194779	194779	208099414	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	2	0
194781	194781	208099540	1 to 4	18	50 to 99	0	90	68	22	2	19	0	0	100 to 500 TB	0	0	5	0
194788	194788	208099851	0	3	5 to 9	0	8	5	3	1	3	0	0	100 to 500 TB	0	0	3	0
194789	194789	208099854	1 to 4	11	10 to 24	0	20	15	5	2	4	0	0	1 to 10 TB	0	0	3	0
194792	194792	208099979	1 to 4	5	5 to 9	0	14	9	5	2	3	0	0	100 to 500 TB	0	0	3	0
194802	194802	208100454	0	4	5 to 9	0	10	7	3	1	3	0	0	100 to 500 TB	0	0	3	0
194817	194817	208100807	0	7	10 to 24	0	6	5	1	1	3	0	0	1 to 10 TB	0	0	3	0
194818	194818	208100859	0	13	25 to 49	0	33	24	9	1	6	0	0	1 to 10 TB	0	0	6	0
194829	194829	208101130	0	8	10 to 24	0	12	8	4	1	4	0	0	50 to 100 TB	0	0	2	0
194835	194835	208101240	1 to 4	8	10 to 24	0	18	12	6	2	4	0	0	100 to 500 TB	0	0	4	0
194839	194839	208101363	0	0		0	68	49	19	7	13	0	0	500 TB to 1 PB	0	0	6	0
194843	194843	208101439	0	4	5 to 9	0	11	7	4	1	3	0	0	50 to 100 TB	0	0	3	0
194861	194861	208101800	1 to 4	7	10 to 24	0	23	17	6	3	6	0	0	10 to 25 TB	0	0	4	0
194862	194862	208101820		8	10 to 24	0	29	25	4	5	5	0	0	50 to 100 TB	0	0	4	0
194867	194867	208101911	1 to 4	24	50 to 99	0	62	41	21	9	10	0	0	500 TB to 1 PB	0	0	5	0
194876	194876	208102139	0	4	5 to 9	0	10	7	3	1	3	0	0	100 to 500 TB	0	0	2	0
194877	194877	208102151	1 to 4	8	10 to 24	0	17	11	6	2	4	0	0	100 to 500 TB	0	0	3	0
194881	194881	208102232	1 to 4	22	25 to 49	0	83	61	22	13	17	0	0	25 to 50 TB	0	0	4	0
194884	194884	208102266	5 to 9	12	50 to 99	0	73	62	11	9	9	0	0	100 to 500 TB	0	0	4	0
194887	194887	208102409	0	10	25 to 49	0	26	19	7	1	5	0	0	1 to 10 TB	0	0	5	0
194889	194889	208102508	5 to 9	35	100 to 249	0	140	96	44	18	31	0	0	100 to 500 TB	0	0	5	0
194899	194899	208102652	0	4	5 to 9	0	9	6	3	1	3	0	0	50 to 100 TB	0	0	3	0
194906	194906	208102792	0	1	5 to 9	0	0	0	0	0	0	0	0		0	0	3	0
194915	194915	208103211	1 to 4	63	100 to 249	0	161	115	46	12	28	0	0	1 PB to 3 PB	0	0	0	0
194922	194922	208103382	0	8	10 to 24	0	1	0	1	0	1	0	0	100 to 500 TB	0	0	0	0
194923	194923	208103383		2	1 to 4	0	193	138	55	15	33	0	0	1 PB to 3 PB	0	0	0	0
194936	194936	208103633	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
194942	194942	208103726	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
194943	194943	208103733	0	1	1 to 4	0	6	5	1	0	2	0	0	25 to 50 TB	0	0	0	0
194948	194948	208103797	1 to 4	7	10 to 24	0	35	29	6	7	7	0	0	25 to 50 TB	0	0	0	0
194949	194949	208103803	1 to 4	3	5 to 9	0	12	9	3	3	6	0	0	10 to 25 TB	0	0	0	0
194951	194951	208103813	0	0		0	8	4	4	0	2	0	0	100 to 500 TB	0	0	0	0
194955	194955	208103869		2	1 to 4	0	106	81	25	7	21	0	0	50 to 100 TB	0	0	0	0
194959	194959	208103947		7	10 to 24	0	35	26	9	4	7	0	0	10 to 25 TB	0	0	0	0
194960	194960	208103948	0	0		0	5	4	1	0	2	0	0	1 to 10 TB	0	0	0	0
194966	194966	208104130	0	0		0	10	8	2	0	3	0	0	100 to 500 TB	0	0	0	0
194974	194974	208104265	1 to 4	0		0	26	17	9	7	8	0	0	1 PB to 3 PB	0	0	0	0
194977	194977	208104321	0	0		0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
194978	194978	208104336	0	0		0	1	0	1	0	1	0	0	50 to 100 TB	0	0	0	0
195000	195000	208105057	0	1	1 to 4	0	5	4	1	0	2	0	0	1 to 10 TB	0	0	0	0
195004	195004	208105179	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
195010	195010	208105420	0	1	1 to 4	0	13	9	4	3	5	0	0	1 to 10 TB	0	0	0	0
195014	195014	208105520	0	1	1 to 4	0	1	0	1	0	1	0	0	10 to 25 TB	0	0	0	0
195017	195017	208105593	0	1	1 to 4	0	1	0	1	0	1	0	0	25 to 50 TB	0	0	0	0
195019	195019	208105607	0	2	1 to 4	0	13	9	4	2	3	0	0	100 to 500 TB	0	0	0	0
195034	195034	208105811	0	2	1 to 4	0	36	26	10	3	8	0	0	500 TB to 1 PB	0	0	0	0
195056	195056	208106457	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
195057	195057	208106510	0	3	5 to 9	0	39	29	10	1	9	0	0	25 to 50 TB	0	0	0	0
195069	195069	208106791	0	1	1 to 4	0	1	0	1	0	1	0	0	1 to 10 TB	0	0	0	0
195073	195073	208106882	5 to 9	37	100 to 249	0	210	182	28	25	39	0	0	100 to 500 TB	0	0	0	0
195083	195083	208106992	1 to 4	4	5 to 9	0	15	10	5	3	3	0	0	100 to 500 TB	0	0	0	0
195088	195088	208107094	1 to 4	9	25 to 49	0	39	33	6	4	9	0	0	25 to 50 TB	0	0	0	0
195100	195100	208107423	0	1	1 to 4	0	8	6	2	0	2	0	0	25 to 50 TB	0	0	0	0
195112	195112	208107548	0	0			10	8	2	0	4	0	0	1 to 10 TB	0	0	0	0
195121	195121	208107726	1 to 4	0			12	9	3	1	4	0	0	25 to 50 TB	0	0	0	0
195124	195124	208107772	1 to 4	0			61	53	8	9	14	0	0	50 to 100 TB	0	0	0	0
195131	195131	208107927	0	0			6	5	1	0	2	0	0	1 to 10 TB	0	0	0	0
195145	195145	208108227	0	0			6	5	1	0	2	0	0	25 to 50 TB	0	0	0	0
195151	195151	208108298	1 to 4	0			81	70	11	10	17	0	0	50 to 100 TB	0	0	0	0
195152	195152	208108301	1 to 4	0			38	27	11	4	8	0	0	500 TB to 1 PB	0	0	0	0
195153	195153	208108308	0	0			7	4	3	0	2	0	0	100 to 500 TB	0	0	0	0
195157	195157	208108353	1 to 4	0			93	63	30	21	8	0	0	100 to 500 TB	0	0	0	0
195159	195159	208108375	0	0			6	5	1	0	2	0	0	1 to 10 TB	0	0	0	0
195391	195391	208108498	1 to 4	0			97	82	15	27	16	0	0	100 to 500 TB	0	0	0	0
195392	195392	208108510	1 to 4	0			6	5	1	1	2	0	0	1 to 10 TB	0	0	0	0
195401	195401	208108610	0	0			7	5	2	0	2	0	0	1 to 10 TB	0	0	0	0
195403	195403	208108650	25 to 49	0			113	93	20	28	13	0	0	1 PB to 3 PB	0	0	0	0
195407	195407	208108692	1 to 4	0			18	15	3	2	5	0	0	10 to 25 TB	0	0	0	0
195411	195411	208108739	0	0			8	4	4	0	2	0	0	100 to 500 TB	0	0	0	0
