level_0	index	SITEID	CLOUD_COMPUTING_PLS	PCS_PLS	DAS_PLS	NAS_PLS	SAN_PLS	COMPLIANCE_PLS	WINDOWS7_ADOPTION_PLS	ASSET_MGMT_SW_PLS	CRM_SW_ILS	DOC_MGMT_SW_ILS	DOC_MGMT_SW_PLS	TABLET_PLS	INFRASTRUCTURE_AS_A_SERVICE_PLS	SURVEILLANCE_PRES	SURVEILLANCE_MANUF	SURVEILLANCE_INIT	DATA_LOSS_PREVENTION_PLS	DIGITAL_SIGNAGE_PLS	MESSAGING_SECURITY_PLS	PLATFORM_AS_A_SERVICE_PLS	SMARTPHONE_PLS	DESKTOP_PRINTERS	NETWORK_PRINTERS	SMARTPHONE_USERS	TABLETS	WORKSTATIONS	ENT_DESKTOP_PRINTERS	ENT_NETWORK_PRINTERS	ENT_SMARTPHONE_USERS	ENT_TABLETS	ENT_WORKSTATIONS	PERIPHERAL_BUDGET	ENT_PERIPHERAL_BUDGET	FILE_PRINT_SERVER_ILS	WEB_SERVER_ILS	APPLICATION_SERVER_ILS	EMAIL_SERVER_ILS	DATABASE_SERVER_ILS	TABLET_ILS	CLOUD_COMPUTING_ILS	DBMS_INIT	MULTIFUNCTION_PRINTER_INIT	IDACCESS_SW_INIT	ROUTER_INIT	VPN_INIT	ERP_CRM_SW_PRES	ERP_ACCOUNTING_SW_PRES	ERP_HUMAN_RES_SW_PRES	ERP_SUPPLY_CHAIN_SW_PRES	ERP_UNSPEC_SW_PRES	ACCOUNTING_SW_INIT	HUMAN_RES_SW_INIT	SUPPLY_CHAIN_SW_INIT	XP_MIGRATION_INIT	REVEN_REVISED
288496	288496	208106214	2	1	2	2	2	2	2	2	2	2		2					1	1	1	2	2	0	0	1	0	0	<	<	0	<	<	0	<							3															0.6
288497	288497	208106215																						0	0	0	0	0						0																							0.5
288501	288501	208106226	2	1	2	2	2	2	4	2	3	2		3					2	2	2	2	5	2	2	1	0	0	<	<	0	<	<	1000	<							2															0.1
288503	288503	208106230																						1	0	0	0	0	<	<	0	<	<	1000	<																						0.6
288514	288514	208106257	2	1	1	2	2	1	2	1	2	2		2					1	1	1	2	1	0	0	1	0	0	<	<	0	<	<	0	<							2															0.1
288517	288517	208106266	2	1	2	2	2	1	2	1	1	2		3					1	1	1	2	2	1	0	1	0	0	<	<	0	<	<	8000	<							2															0.1
288527	288527	208106287	2	1	2	2	2	1	2	1	3	2		3					1	1	1	2	1	1	0	1	0	0	<	<	0	<	<	8000	<							2															0.1
288533	288533	208106298	5	5	5	5	5	5	5	5	5	5		5					5	5	5	5	5	18	66	124	5	33	<	2	0	<	2	150000	<							4															0.4
288536	288536	208106305	4	5	4	4	5	1	5	3	2	4		5					4	4	4	3	5	10	8	7	0	3	<	<	0	<	<	2000	<							2															1
288543	288543	208106316	2	4	2	2	3	1	5	2	5	3		2					3	3	3	2	3	0	0	1	0	0	<	<	0	<	<	1000	<							2															0.2
288547	288547	208106321	2	1	2	2	1	1	2	1	1	2		3					1	1	1	2	2	1	0	1	0	0	<	<	0	<	<	1000	<							4															0.5
288560	288560	208106341																						0	0	0	0	0						0																							0.4
288561	288561	208106342	2	1	2	2	1	1	2	1	1	2		4					1	1	1	2	2	1	0	1	0	0	<	<	0	<	<	1000	<							2															0.1
288563	288563	208106344	1	1	2	2	2	1	2	2	2	3		2					2	1	2	1	2	0	0	1	0	0	<	<	0	<	<	0	<							1															0.2
288564	288564	208106346	2	1	2	2	2	1	2	2	1	2		3					1	1	1	2	2	2	1	1	0	0	<	<	0	<	<	1000	<							1															0.7
288567	288567	208106349																						0	0	0	0	0						0																							0.1
288568	288568	208106350	2	1	2	2	2	1	2	1	2	2		3					1	1	1	2	2	0	0	1	0	0	<	<	0	<	<	0	<							2															0.3
288576	288576	208106362	2	1	2	2	2	2	3	1	2	2		3					1	1	1	2	2	1	1	2	0	0	<	<	0	<	<	17000	<							2															0.4
288577	288577	208106364	4	1	4	4	3	2	3	2	2	1		2					1	1	2	3	2	1	1	2	0	0	<	<	0	<	<	1000	<							2															0.9
288581	288581	208106377																						0	0	0	0	0						0																							0
288582	288582	208106378																						0	0	0	0	0						0																							0.5
288584	288584	208106380	2	1	2	2	2	2	3	1	2	2		3					1	1	1	2	2	1	1	2	0	0	<	<	0	<	<	17000	<							2															0.8
288585	288585	208106382																						0	0	0	0	0						0																							0.3
288590	288590	208106390	2	1	2	2	2	2	3	2	2	2		3					1	1	2	2	2	1	1	2	0	0	<	<	0	<	<	17000	<							2															1
288591	288591	208106391	2	1	2	2	2	2	2	1	2	2		4					1	1	1	2	2	0	0	1	0	0	<	<	0	<	<	0	<							2															0.7
288592	288592	208106392	2	1	2	2	2	2	3	1	2	2		3					1	1	1	2	2	0	0	1	0	0	<	<	0	<	<	0	<							2															0.8
288593	288593	208106393	4	1	2	2	3	2	4	2	2	2		2					1	1	2	5	2	0	0	1	0	0	<	<	0	<	<	0	<							4															0.1
288595	288595	208106395	2	1	2	2	2	1	2	1	1	2		3					1	1	1	2	2	0	0	1	0	0	<	<	0	<	<	8000	<							2															0.7
288597	288597	208106398	2	1	2	2	2	2	2	1	2	2		4					1	1	1	2	2	2	2	1	0	0	<	<	0	<	<	1000	<							2															0.7
288607	288607	208106420																						0	0	0	0	0						0																							0.9
288609	288609	208106424																						0	0	0	0	0	<	<	0	<	<	0	<																						0.5
288615	288615	208106436																						0	0	0	0	0						0																							0.3
288617	288617	208106439																						0	0	0	0	0						0																							0.5
288629	288629	208106456	5	1	4	4	5	2	5	2	5	2		3					1	1	2	5	2	1	0	1	0	0	<	<	0	<	<	1000	<							3															0.6
288630	288630	208106457	2	1	2	2	2	3	2	1	2	2		3					1	1	1	2	1	1	0	1	0	0	<	<	0	<	<	1000	<							2															0.3
288631	288631	208106458																						0	0	0	0	0	<	<	0	<	<	0	<																						0.5
288633	288633	208106460																						0	0	0	0	0						0																							0.3
288947	288947	208107012																						1	3	0	0	1	1	1	<	2	2	10000	<																						0
288651	288651	208106495																						0	0	0	0	0						0																							0.3
288655	288655	208106501	2	2	2	3	3	2	4	2	4	2		3					2	2	2	3	4	0	0	2	0	0	<	<	0	<	<	0	<							3															0.8
288661	288661	208106510																						0	0	0	0	0						0																							0.8
288663	288663	208106512																						0	0	0	0	0						0																							0
288667	288667	208106523																						0	0	0	0	0						0																							0.5
288674	288674	208106538																						0	0	0	0	0						0																							0.9
288675	288675	208106539	2	1	2	2	2	2	2	1	2	2		3					1	1	1	2	2	1	1	1	0	0	<	<	0	<	<	1000	<							2															0.6
288679	288679	208106543	2	1	2	2	2	1	2	1	3	2		2					1	1	1	2	2	1	1	2	0	0	<	<	0	<	<	1000	<							3															0.1
288684	288684	208106556	4	1	4	4	3	2	2	2	2	1		2					1	2	2	3	3	0	0	1	0	0	<	<	0	<	<	0	<							2															0.7
288694	288694	208106572	2	1	2	3	2	1	2	2	2	3		3					2	1	2	2	5	0	0	2	0	0	<	<	0	<	5	0	<							3															0.4
288695	288695	208106573	4	2	4	3	4	2	3	2	2	2		2					3	3	2	3	4	2	1	1	0	1	<	<	0	<	<	2000	<							3															0.5
288699	288699	208106581	2	1	2	2	2	2	2	1	2	2		4					1	1	1	2	2	2	2	1	0	0	<	<	0	<	<	1000	<							2															0.7
288702	288702	208106588	4	1	2	2	2	1	5	1	4	2		3					1	1	1	3	2	0	0	1	0	0	<	<	0	<	<	0	<							2															0.1
288705	288705	208106592	2	1	2	2	2	2	3	1	2	2		3					1	1	1	2	2	1	1	2	0	0	<	<	0	<	<	25000	<							2															0.1
288706	288706	208106593																						0	0	0	0	0						0																							0.9
288707	288707	208106594	2	1	2	3	3	2	3	2	4	2		3					2	1	2	2	2	1	1	2	0	0	<	<	0	<	<	1000	<							4															0.7
288708	288708	208106595	2	1	2	2	1	1	2	1	1	2		3					1	1	1	2	2	1	0	1	0	0	<	<	0	<	<	1000	<							2															0.1
288712	288712	208106603																						0	0	0	0	0						0																							0.1
288715	288715	208106609																						0	0	0	0	0						0																							0.7
288721	288721	208106623	2	1	2	2	2	2	2	2	2	2		3					1	1	2	2	3	2	1	1	0	0	<	<	0	<	<	1000	<							1															0.2
288739	288739	208106657	2	2	2	2	4	2	4	2	4	2		2					3	2	3	2	2	2	2	3	0	0	<	<	0	<	<	1000	<							2															0.8
288741	288741	208106661	2	1	2	3	3	2	3	2	4	2		3					2	1	2	2	2	0	0	2	0	0	<	<	0	<	<	0	<							4															0.2
288747	288747	208106671	2	1	3	3	5	2	5	2	4	2		2					2	2	3	2	4	2	2	1	0	0	<	<	0	<	<	1000	<							2															0.5
288753	288753	208106691	2	2	2	2	2	2	4	2	3	2		2					2	2	3	2	4	2	3	1	0	0	5	5	<	<	1	1000	<							3															0.1
288755	288755	208106694																						0	0	0	0	0						0																							0.2
288777	288777	208106736																						0	0	0	0	0	<	<	0	<	<	0	<																						0.2
288784	288784	208106749																						0	0	0	0	0						0																							0.4
288786	288786	208106751	2	1	2	2	2	2	2	1	2	2		4					1	1	1	2	3	2	2	1	0	0	<	<	0	<	<	1000	<							2															1
288791	288791	208106761	2	1	2	2	2	2	2	2	4	2		3					1	1	2	4	2	0	0	1	0	0	<	<	0	<	<	0	<							2															0.9
288801	288801	208106791																						0	0	0	0	0						0																							0.4
288823	288823	208106837																						0	0	0	0	0						0																							0
288832	288832	208106856																						0	0	0	0	0						0																							0.8
288834	288834	208106868																						0	0	0	0	0						0																							0.7
288839	288839	208106879																						0	0	0	0	0						0																							0
288842	288842	208106882	2	5	3	3	4	3	5	3	5	3		3					4	4	4	2	5	14	25	25	4	15	1	1	<	1	2	19000	<							2															0
288847	288847	208106887	1	1	2	2	2	2	2	2	4	2		4					1	2	2	1	3	2	2	5	0	1	2	5	<	<	1	1000	<							2															0
288852	288852	208106897																						0	0	0	0	0						0																							0
288873	288873	208106921	1	5	3	3	4	2	4	3	5	3		2					4	4	3	2	4	11	20	18	4	12	1	1	<	1	2	15000	<							2															0
288879	288879	208106929	2	5	3	2	4	3	5	3	4	3		2					3	4	4	5	3	4	7	2	0	3	1	1	<	5	2	4000	<							2															0
288880	288880	208106931	3	5	3	2	4	4	5	3				2					4	4	5	5	4	5	4	6	0	1	1	1	<	5	2	4000	<							2															0
288905	288905	208106963	1	1	2	2	2	2	2	2	4	2		4					1	2	2	1	2	2	2	4	0	0	2	5	<	<	1	1000	<							2															0
288908	288908	208106966																						0	0	0	0	0						0																							0
288916	288916	208106979																						9	16	0	3	9	1	1	0	1	2	14000	<																						0
288922	288922	208106986																						0	0	0	0	0						0																							0
288923	288923	208106987																						1	1	0	0	0	1	2	<	<	5	1000	<																						0
288928	288928	208106992																						1	2	0	0	1	1	1	0	5	2	1000	<																						0
288929	288929	208106993																						1	1	0	0	0	1	1	0	5	2	1000	<																						0
288930	288930	208106994																						1	2	0	0	0	1	1	0	2	2	1000	<																						0
288931	288931	208106995																						2	1	0	0	1	2	2	0	<	2	1000	<																						0
288933	288933	208106997																						5	7	0	1	2	5	1	<	1	2	0	<																						0
288934	288934	208106998																						4	6	0	1	2	5	1	<	1	2	3000	<																						0
288956	288956	208107023																						14	33	0	4	24	1	1	0	<	1	40000	<																						0.5
288963	288963	208107030																						6	11	0	2	6	1	1	<	1	2	8000	<																						0
288971	288971	208107038																						4	6	0	1	2	<	<	0	<	5	4000	<																						0
288973	288973	208107041																						2	1	0	0	0	2	5	0	2	1	1000	<																						0
288976	288976	208107045																						4	8	0	0	5	1	1	0	<	1	4000	<																						0
288982	288982	208107051																						3	6	0	0	5	1	2	<	2	2	7000	<																						0
288986	288986	208107057																						5	7	0	0	3	5	1	<	1	2	5000	<																						0
288997	288997	208107071																						101	171	0	28	140	1	1	0	<	1	230000	<																						0.2
288999	288999	208107074																						10	19	0	3	11	1	1	0	1	2	17000	<																						0
289002	289002	208107078																						1	1	0	0	0	2	5	0	<	1	1000	<																						0
289006	289006	208107082																						13	20	0	3	9	2	5	<	5	2	6000	<																						0
289010	289010	208107087																						16	29	0	5	16	1	1	0	1	2	25000	<																						0
289016	289016	208107094																						4	5	0	1	2	5	1	<	1	2	3000	<																						0
289018	289018	208107096																						6	4	0	0	2	2	5	<	5	2	6000	<																						0
289023	289023	208107101																						3	4	0	1	1	2	5	0	5	1	2000	<																						0
289030	289030	208107113																						3	4	0	0	1	1	1	<	5	2	2000	<																						0
289032	289032	208107115																						3	5	0	1	1	5	1	<	1	2	2000	<																						0
289040	289040	208107127																						1	1	0	0	0	1	1	0	5	2	1000	<																						0
289049	289049	208107138																						5	7	0	1	2	1	1	0	2	2	5000	<																						0
289052	289052	208107143																						6	11	0	2	6	1	1	<	1	2	7000	<																						0
289057	289057	208107148																						7	13	0	2	7	1	1	0	2	2	10000	<																						0
289061	289061	208107154																						0	0	0	0	0						0																							0.4
289065	289065	208107158																						4	5	0	1	2	5	1	<	1	2	3000	<																						0
289073	289073	208107170																						1	1	0	0	0	2	2	0	<	1	1000	<																						0
289075	289075	208107173																						1	1	0	0	0	1	2	<	2	2	1000	<																						0.6
289087	289087	208107188																						3	4	0	0	1	1	1	<	1	2	0	<																						0
289089	289089	208107191																						2	3	0	0	1	5	1	<	1	2	1000	<																						0
289098	289098	208107201																						15	26	0	2	9	2	5	<	2	1	15000	<																						0
289100	289100	208107203																						3	4	0	0	1	5	1	<	1	2	1000	<																						0
289108	289108	208107215																						3	5	0	1	1	1	1	<	1	2	2000	<																						0
289111	289111	208107218																						3	4	0	0	1	5	1	<	1	2	1000	<																						0
289115	289115	208107222																						9	22	0	3	16	1	1	0	<	1	28000	<																						0
289124	289124	208107233																						9	16	0	3	9	1	1	<	2	2	11000	<																						0
289131	289131	208107240																						0	0	0	0	0	<	<	<	<	1	0	<																						0.9
289143	289143	208107255																						2	2	0	0	0	1	1	<	<	1	1000	<																						0
289148	289148	208107262																						0	0	0	0	0	2	1	<	5	2	0	<																						0
289158	289158	208107273																						24	72	0	4	29	1	2	<	<	1	36000	<																						0
289160	289160	208107276																						4	5	0	1	2	1	1	<	5	2	3000	<																						0
289162	289162	208107279																						0	0	0	0	0	2	5	<	2	2	0	<																						0.4
289170	289170	208107290																						5	10	0	0	4	5	1	<	5	2	7000	<																						0
289171	289171	208107291																						2	3	0	0	1	5	1	<	<	2	1000	<																						0
289172	289172	208107295																						6	11	0	2	6	5	5	<	<	2	7000	<																						0
289175	289175	208107300																						1	0	0	0	0	1	1	0	<	2	1000	<																						0.3
289178	289178	208107305																						0	0	0	0	0						0																							0.8
289190	289190	208107319																						2	3	0	0	1	1	2	<	<	5	1000	<																						0
289201	289201	208107332																						1	2	0	0	1	1	2	<	2	2	1000	<																						0
289204	289204	208107336																						1	1	0	0	0	1	1	0	5	2	1000	<																						0
289207	289207	208107339																						2	5	0	0	3	2	5	0	2	1	5000	<																						0.1
289211	289211	208107344																						0	0	0	0	0	2	5	<	<	1	0	<																						0.6
289219	289219	208107353																						4	6	0	1	2	5	1	<	1	2	3000	<																						0
289233	289233	208107368																						1	1	0	0	0	2	2	<	<	1	1000	<																						0
289234	289234	208107369																						1	1	0	0	0	2	2	<	<	1	1000	<																						0
289237	289237	208107374																						3	4	0	0	1	5	1	0	<	2	2000	<																						0
289238	289238	208107377																						7	9	0	1	3	1	1	0	2	2	7000	<																						0
289244	289244	208107385																						3	5	0	1	1	5	1	<	1	2	2000	<																						0
289254	289254	208107396																						7	10	0	3	4	2	2	0	<	1	6000	<																						0
289265	289265	208107408																						2	2	0	0	1	1	5	<	2	1	1000	<																						0
289270	289270	208107417																						2	3	0	0	1	1	1	<	5	2	1000	<																						0
289276	289276	208107423																						1	1	0	0	0	1	1	<	2	2	1000	<																						0
289280	289280	208107428																						9	16	0	3	9	1	1	<	2	2	11000	<																						0
289287	289287	208107436																						2	1	0	0	0	5	5	<	1	2	1000	<																						0.9
289289	289289	208107438																						0	0	0	0	0	2	5	<	2	2	0	<																						0.1
289295	289295	208107447																						4	6	0	1	2						0																							0.6
289347	289347	208107517																						1	1	0	0	0						0																							0.4
289354	289354	208107527																						4	5	0	1	1						0																							0
289371	289371	208107548																						2	2	0	0	0						0																							0.2
289380	289380	208107559																						1	2	0	0	1						0																							0
289386	289386	208107568																						1	1	0	0	0						0																							0
289391	289391	208107576																						0	0	0	0	0						0																							0
289393	289393	208107578																						1	1	0	0	0						0																							0.4
289395	289395	208107580																						0	0	0	0	0						0																							1
289397	289397	208107583																						1	2	0	0	1						0																							0.4
289403	289403	208107591																						0	0	0	0	0						0																							0.1
289409	289409	208107600																						0	0	0	0	0						0																							0
289412	289412	208107604																						0	0	0	0	0						0																							0
289421	289421	208107615																						2	3	0	0	1						0																							0.5
289423	289423	208107620																						1	1	0	0	0						0																							0
289431	289431	208107631																						6	15	0	2	10						0																							0.8
289433	289433	208107633																						4	8	0	0	3						0																							0.7
289434	289434	208107637																						1	2	0	0	0						0																							0
289436	289436	208107642																						1	1	0	0	0						0																							0
289438	289438	208107646																						1	1	0	0	0						0																							0
289452	289452	208107664																						2	3	0	0	1						0																							0
289476	289476	208107702																						1	0	0	0	0						0																							0.4
289489	289489	208107722																						2	1	0	0	0						0																							0.2
289490	289490	208107726																						2	2	0	0	0						0																							0.5
289497	289497	208107735																						1	1	0	0	0						0																							0
289504	289504	208107744																						4	5	0	2	1						0																							0.7
289511	289511	208107756																						1	1	0	0	0						0																							0.4
289515	289515	208107761																						0	0	0	0	0						0																							0.5
289516	289516	208107762																						1	1	0	0	0						0																							0.6
289522	289522	208107772																						6	10	0	2	5						0																							0.9
289534	289534	208107791																						2	3	0	0	1						0																							0.6
289537	289537	208107794																						2	2	0	0	0						0																							0
289545	289545	208107808																						1	1	0	0	0						0																							0.7
289549	289549	208107813																						1	1	0	0	0						0																							0.5
289591	289591	208107865																						2	2	0	0	0						0																							0.5
289602	289602	208107877																						2	2	0	0	0						0																							0.2
289604	289604	208107880																						1	1	0	0	0						0																							0
289612	289612	208107889																						3	4	0	1	1						0																							0
289626	289626	208107910																						1	1	0	0	0						0																							0
289640	289640	208107926																						1	2	0	0	1						0																							0.6
289641	289641	208107927																						1	1	0	0	0						0																							0
289646	289646	208107934																						2	3	0	1	0						0																							0.3
289653	289653	208107943																						0	0	0	0	0						0																							0
289657	289657	208107947																						1	1	0	0	0						0																							0
289660	289660	208107952																						1	1	0	0	0						0																							0
289672	289672	208107970																						0	0	0	0	0						0																							0
289673	289673	208107973																						1	1	0	0	0						0																							0
289677	289677	208107979																						1	1	0	0	0						0																							0
289680	289680	208107982																						1	1	0	0	0						0																							0
289685	289685	208107988																						0	0	0	0	0						0																							0
289698	289698	208108011																						1	1	0	0	0						0																							0.4
289702	289702	208108016																						4	12	0	0	4						0																							0.4
289708	289708	208108030																						1	1	0	0	0						0																							0.5
289709	289709	208108031																						0	0	0	0	0						0																							0
289716	289716	208108041																						1	1	0	0	1						0																							0
289724	289724	208108051																						1	0	0	0	0						0																							0.5
289735	289735	208108066																						2	2	0	0	0						0																							0.2
289737	289737	208108069																						1	4	0	0	3						0																							0.2
289747	289747	208108083																						1	1	0	0	0						0																							0.2
289750	289750	208108088																						1	1	0	0	0						0																							0
289754	289754	208108094																						4	5	0	2	1						0																							0
289755	289755	208108095																						3	4	0	2	1						0																							0
